"date","infections_mean","infections_sd","inf_lo01","inf_hi99","inf_lo05","inf_hi95","inf_lo10","inf_hi90","R_mean","R_sd","R_lo01","R_hi99","R_lo05","R_hi95","R_lo10","R_hi90","crossing_prob","end_first_ix","end_first_date","start_second_ix","start_second_date","country","confirm","first_low_ix","second_max_ix","first_low_date","second_max_date"
2020-06-30,60.599809013206,4.76378214290878,49.6834494561123,71.828956554584,52.7787125121749,68.4681153324524,54.6766766894959,66.7510097380853,0.992906334062185,0.0486967018730411,0.867608348336681,1.09768247618246,0.906179816057624,1.06632604926925,0.928322143194917,1.05189987009671,0.468,107,2020-06-13,128,2020-07-04,"Netherlands",76,107,134,2020-06-13,2020-07-10
2020-07-01,62.7539091657608,4.94384570914262,51.5806476409947,74.2581515778919,54.6080753235887,71.0583992481656,56.5292529051075,69.1108644625519,1.0325662162144,0.0467135009676744,0.912267543337187,1.13663816837359,0.952192369700471,1.10457923326196,0.971426046881069,1.09065930678257,0.76875,107,2020-06-13,128,2020-07-04,"Netherlands",57,107,134,2020-06-13,2020-07-10
2020-07-02,65.79942001447,5.07597106062216,54.1671148444963,78.0136878443693,57.4938581805355,74.2572510160807,59.4277620067482,72.2118523377911,1.07620915125737,0.0445637488804231,0.961709720510288,1.17976642645431,1.00073475875482,1.14769740444053,1.01871952625733,1.1315996161838,0.9515,107,2020-06-13,128,2020-07-04,"Netherlands",62,107,134,2020-06-13,2020-07-10
2020-07-03,69.7933371617712,5.17085281855114,57.6761467815525,82.4079926199606,61.4639526673244,78.4921340311273,63.4237896527433,76.4117230703851,1.12211158615493,0.0439215020147329,1.01669852471765,1.22856734477605,1.04997956111385,1.19432663245404,1.06728738583288,1.17805365941977,0.9965,107,2020-06-13,128,2020-07-04,"Netherlands",75,107,134,2020-06-13,2020-07-10
2020-07-04,74.7782009434755,5.27029974804362,62.5241718005827,87.622538289131,66.2516279857505,83.6637627209799,68.2678298272074,81.5309380928418,1.168042626967,0.0460828478990889,1.0641507183827,1.28056647204088,1.09562640297951,1.24837897173859,1.11073342551556,1.22855707454137,1,107,2020-06-13,128,2020-07-04,"Netherlands",76,107,134,2020-06-13,2020-07-10
2020-07-05,80.7705569839221,5.45014481684683,68.1532910775176,94.0177674773412,72.1574247468013,90.2326922175302,74.0517775388747,87.6645052856486,1.21144269174662,0.0507927498234573,1.1045715068739,1.33971379495968,1.13457666842582,1.29933178254833,1.15064186812969,1.27902521135116,1,107,2020-06-13,128,2020-07-04,"Netherlands",65,107,134,2020-06-13,2020-07-10
2020-07-06,87.7469290508897,5.8030888304464,74.9358197128328,102.208653746448,78.6833808410196,97.8021552615544,80.6927604357398,95.1886759718316,1.24971247644291,0.0563622979207897,1.13704161952872,1.39295469777125,1.16614546458544,1.34797215116099,1.18263634244316,1.32491673347681,1,107,2020-06-13,128,2020-07-04,"Netherlands",72,107,134,2020-06-13,2020-07-10
2020-07-07,95.6309359760185,6.39128395906693,81.5321167327679,112.008395521941,85.6593718492219,106.818845687477,87.8154080435122,103.923032459043,1.28057592932551,0.0608226505078826,1.16014782650406,1.43677195808766,1.19106988955931,1.38681956067213,1.20744154058088,1.3625694345343,1,107,2020-06-13,128,2020-07-04,"Netherlands",41,107,134,2020-06-13,2020-07-10
2020-07-08,104.287141692139,7.19601791766114,88.9597164769642,122.610251259682,93.1792640634371,116.770633649317,95.4047739533238,113.726942010823,1.30244175813118,0.0627619917108526,1.18215187073822,1.47124006321689,1.20910967505012,1.41052289323008,1.2260294403278,1.38684553913865,1,107,2020-06-13,128,2020-07-04,"Netherlands",34,107,134,2020-06-13,2020-07-10
2020-07-09,113.527768484448,8.11135139227977,96.2086860590832,134.39765871754,101.143057650793,127.680387402474,103.434238336511,124.348717679429,1.31467051430599,0.0616473416756012,1.19803343351918,1.47817211007046,1.22118080078364,1.42180223172857,1.23873486977648,1.39777667146462,1,107,2020-06-13,128,2020-07-04,"Netherlands",57,107,134,2020-06-13,2020-07-10
2020-07-10,123.136081787708,8.98544268327613,104.053735057105,146.730217941594,109.616269393362,138.617407059098,111.944363513768,135.094791584547,1.31767275707948,0.0578963538936993,1.20674972175901,1.46775344558,1.22959034732708,1.42082731890362,1.24567374065888,1.39479713742697,1,107,2020-06-13,128,2020-07-04,"Netherlands",60,107,134,2020-06-13,2020-07-10
2020-07-11,132.90480364774,9.67842708577037,112.610593024834,158.344539675431,118.137246873794,149.520721950834,120.815264539919,145.81055779985,1.31281405556785,0.0528057618504558,1.20819959257814,1.45080201520652,1.23289999590816,1.40694468175968,1.24779075181321,1.38313482813462,1,107,2020-06-13,128,2020-07-04,"Netherlands",65,107,134,2020-06-13,2020-07-10
2020-07-12,142.681344335077,10.1147621739101,121.673182452316,168.108630195499,127.18488101904,160.441554525142,130.067663214139,156.102723331871,1.30216211076843,0.0482806410833659,1.19812480678056,1.4282805020037,1.22588862131029,1.38569097789391,1.24249777993908,1.36427326434944,1,107,2020-06-13,128,2020-07-04,"Netherlands",84,107,134,2020-06-13,2020-07-10
2020-07-13,152.407666421477,10.3192498779881,130.560939887908,177.961956932173,136.644605222355,170.632771139911,139.368218666685,166.090804804812,1.28815255124094,0.0461321709484169,1.18055195105921,1.40348637032147,1.21095796308144,1.36304658345572,1.23060568582185,1.34600217162014,1,107,2020-06-13,128,2020-07-04,"Netherlands",95,107,134,2020-06-13,2020-07-10
2020-07-14,162.144041697218,10.4255467146156,140.641651286829,187.996777583498,146.136404691138,180.375482517809,149.158523974227,175.959410009112,1.27325734627277,0.0469699637323441,1.16297889160476,1.38455383742814,1.19338540187332,1.3470377450312,1.21312294492092,1.33196681918931,1,107,2020-06-13,128,2020-07-04,"Netherlands",72,107,134,2020-06-13,2020-07-10
2020-07-15,172.072262990292,10.6422097905093,149.770144627396,197.441738846497,155.415632067532,190.540090979843,158.948938025815,186.242581747615,1.25971696798283,0.0498073152779221,1.1389268059463,1.36705723595922,1.1758493295993,1.33728175909283,1.1947127906448,1.32210540308685,1,107,2020-06-13,128,2020-07-04,"Netherlands",98,107,134,2020-06-13,2020-07-10
2020-07-16,182.481275513726,11.1686378253859,158.44013285332,209.581321879181,164.987742062276,201.336119117091,168.76336478601,197.223865186094,1.24936131610365,0.0529957003766183,1.11915489440266,1.36162390881298,1.16063761086059,1.33329921156264,1.18065406482668,1.31670369968351,1,107,2020-06-13,128,2020-07-04,"Netherlands",109,107,134,2020-06-13,2020-07-10
2020-07-17,193.742674594592,12.0966136549568,167.783208635256,222.514659866169,174.7306873767,214.758385781326,178.564844023028,209.603009671362,1.24351272086791,0.0552013881044549,1.10751130398122,1.36011443024897,1.15139699478638,1.33239512291919,1.17252840049799,1.31467872379251,1,107,2020-06-13,128,2020-07-04,"Netherlands",119,107,134,2020-06-13,2020-07-10
2020-07-18,206.283538636187,13.374996229366,177.009758222047,239.348000122776,185.072925432955,229.348252764135,189.402891662356,223.87006566465,1.24294689516781,0.0556998586570653,1.10745986045386,1.3588959149502,1.14904564937306,1.33403343041735,1.17188756255528,1.31454661215033,1,107,2020-06-13,128,2020-07-04,"Netherlands",109,107,134,2020-06-13,2020-07-10
2020-07-19,220.560818878122,14.8588950871477,187.738674678706,255.997471597953,196.794744123791,246.10060376051,201.632259760427,239.868257477801,1.24788536138522,0.0543365748661991,1.11700994012124,1.3620954477909,1.15665335015538,1.33564180339137,1.17777077846023,1.31846175582561,1,107,2020-06-13,128,2020-07-04,"Netherlands",145,107,134,2020-06-13,2020-07-10
2020-07-20,237.037245145687,16.3816146980765,201.359008695236,277.242898832203,211.129384666945,264.960853707538,216.4164941545,258.70705245197,1.25800121256751,0.0514597176202061,1.13528829535812,1.36820777648356,1.17177718187311,1.34117882698964,1.19130455761109,1.32488156923619,1,107,2020-06-13,128,2020-07-04,"Netherlands",145,107,134,2020-06-13,2020-07-10
2020-07-21,256.155181192521,17.8028598813681,216.546729681327,300.683942713445,228.074540477491,286.743861999026,234.0682389293,279.913184965985,1.27243339432633,0.0478839808507408,1.15857233716167,1.37658156232846,1.19253914132747,1.35024331957619,1.21054383871346,1.33427663023379,1,107,2020-06-13,128,2020-07-04,"Netherlands",183,107,134,2020-06-13,2020-07-10
2020-07-22,278.302919998429,19.0363062274687,236.13276921914,326.787219820145,248.479801357326,310.380533277342,254.670844472614,303.523397610563,1.28981797186,0.0447989751477649,1.18618358947405,1.39071722002318,1.21586147621005,1.36359048556841,1.23118572437845,1.34688685882714,1,107,2020-06-13,128,2020-07-04,"Netherlands",169,107,134,2020-06-13,2020-07-10
2020-07-23,303.767922111477,20.0726163280595,259.780983725996,355.021537920661,272.835511793711,337.943425218314,278.389260774002,330.102303693679,1.30835383093917,0.0434160291691174,1.20969488437404,1.41332755000978,1.23795169582244,1.37910518311157,1.25408265157451,1.36364088895654,1,107,2020-06-13,128,2020-07-04,"Netherlands",170,107,134,2020-06-13,2020-07-10
2020-07-24,332.673882171215,21.0020941283848,285.622083559767,386.319808528334,299.817369202363,368.323500251889,306.527632948824,359.410179096044,1.32592137442662,0.0442830308773249,1.22942967154756,1.44396639264745,1.25642906465582,1.39979227269243,1.27194029225492,1.38249587933622,1,107,2020-06-13,128,2020-07-04,"Netherlands",164,107,134,2020-06-13,2020-07-10
2020-07-25,364.903784532696,22.0213306479786,316.005120689022,419.089071206891,330.060866175694,402.51074972617,337.024775304068,392.940527649942,1.34026387550505,0.0468534123828051,1.24080709709346,1.4672937874798,1.26931748264431,1.42154655641444,1.28286805413462,1.401117327656,1,107,2020-06-13,128,2020-07-04,"Netherlands",155,107,134,2020-06-13,2020-07-10
2020-07-26,400.019360755136,23.3896889358924,348.673709435507,456.778764029298,362.146915916639,440.158103306302,370.650768698735,430.661672341818,1.3492231872041,0.0498983522797863,1.2466055656405,1.48001295752676,1.27421811852342,1.43559068102276,1.28775671123301,1.41451195492916,1,107,2020-06-13,128,2020-07-04,"Netherlands",184,107,134,2020-06-13,2020-07-10
2020-07-27,437.197199908038,25.3137732035025,381.030912028504,500.211598123388,396.90819424855,480.378588617465,405.553620912749,470.276946783337,1.35099973838885,0.0522337411111554,1.24401501532631,1.48846076110155,1.27101931982944,1.44045313751315,1.28597893032207,1.4195095077216,1,107,2020-06-13,128,2020-07-04,"Netherlands",213,107,134,2020-06-13,2020-07-10
2020-07-28,475.209454275353,27.8084811169466,413.643167074111,545.463831206434,431.836837229821,522.883913201461,441.107369732534,511.484479716739,1.34438975708709,0.0531160191711423,1.23536725779523,1.48012435718739,1.26110966611034,1.43490946159256,1.27799927472249,1.41332913804434,1,107,2020-06-13,128,2020-07-04,"Netherlands",209,107,134,2020-06-13,2020-07-10
2020-07-29,512.476959878884,30.6411219223624,446.093144957652,589.736011374442,465.35875326088,565.388217449227,475.380576291048,552.584237507982,1.32894880349688,0.0523193083277442,1.21703190862021,1.45752318692816,1.24666690474801,1.41966308126982,1.26389714145997,1.39595710109907,1,107,2020-06-13,128,2020-07-04,"Netherlands",224,107,134,2020-06-13,2020-07-10
2020-07-30,547.209662913403,33.4052255015109,474.494254247553,631.49168165746,495.293804097349,604.545205225415,506.306053323327,590.885805640588,1.30504366511852,0.0500769475051516,1.19736104254145,1.42984045085663,1.22602589876342,1.39185505539589,1.24220411157549,1.37010724869119,1,107,2020-06-13,128,2020-07-04,"Netherlands",248,107,134,2020-06-13,2020-07-10
2020-07-31,577.623475050263,35.6694352003029,500.819383011916,667.89361103847,521.735268748979,638.264426502231,533.430814065723,624.610395723947,1.2737810619638,0.0469663841966951,1.17310636806923,1.38867242784772,1.19885709003821,1.35326606934646,1.21454001123458,1.33517528062612,1,107,2020-06-13,128,2020-07-04,"Netherlands",341,107,134,2020-06-13,2020-07-10
2020-08-01,602.192173766502,37.1251526208103,523.20814965834,694.608819004183,543.015366223464,665.460275703231,555.609358870115,651.608872196818,1.23683211295804,0.0437428906142184,1.14231994906814,1.34511475530604,1.16820340289852,1.31138849887412,1.18209311503412,1.29414021084431,1,107,2020-06-13,128,2020-07-04,"Netherlands",341,107,134,2020-06-13,2020-07-10
2020-08-02,619.87225174324,37.6817578050402,537.77777544202,714.187723367219,559.489042669798,683.901130626172,572.195310795115,668.935982093014,1.19619513082856,0.0411111562798552,1.10431298803221,1.29719242728741,1.1318240490797,1.26605742550673,1.14431483306491,1.24872091744584,1,107,2020-06-13,128,2020-07-04,"Netherlands",431,107,134,2020-06-13,2020-07-10
2020-08-03,630.240757608872,37.4789540253369,548.388455377673,722.06630561496,569.602194692988,693.914396949578,583.126187112437,678.635147515745,1.15394838094562,0.0394733070593673,1.06227617949392,1.24934603103534,1.09109215593646,1.22031005376398,1.10399428203932,1.2042728234691,1,107,2020-06-13,128,2020-07-04,"Netherlands",361,107,134,2020-06-13,2020-07-10
2020-08-04,633.513074337347,36.8101689168131,553.231903541773,727.121236936084,574.654004837197,696.298974660963,587.397956046236,681.239164478407,1.11203778056318,0.0387924421292831,1.01937909506643,1.20423238262434,1.04767387902688,1.17532387086711,1.06196490084302,1.16156265020857,0.9975,107,2020-06-13,128,2020-07-04,"Netherlands",372,107,134,2020-06-13,2020-07-10
2020-08-05,630.446943129573,35.9889052484493,551.84958549821,723.376886472416,574.322831740382,692.504316012261,585.696448098414,676.404835830052,1.07212714844426,0.0386950904528187,0.979532271725783,1.1606927807239,1.00525598634323,1.13305185183371,1.02103522824835,1.12129743078524,0.961,107,2020-06-13,128,2020-07-04,"Netherlands",487,107,134,2020-06-13,2020-07-10
2020-08-06,622.171885343031,35.2252440617845,545.657311820057,715.991468243893,566.961271916251,681.001773417774,578.75523424393,667.440621117561,1.03551850962892,0.0387240960205032,0.941831213077784,1.12112409748141,0.969406164371648,1.09631001327986,0.984300056533705,1.0831818942206,0.82225,107,2020-06-13,128,2020-07-04,"Netherlands",428,107,134,2020-06-13,2020-07-10
2020-08-07,609.996232086127,34.5781356063535,533.215988593642,701.053059878647,555.132825753513,667.411731466396,566.461929255954,654.168532316292,1.00313400619278,0.0385407888594349,0.91010042990775,1.08670189885471,0.936848802286412,1.06324373478944,0.952521606417959,1.0512269963394,0.55,107,2020-06-13,128,2020-07-04,"Netherlands",605,107,134,2020-06-13,2020-07-10
2020-08-08,595.236543322189,33.9952920505156,519.612135769166,681.224301683754,540.928825945292,650.452075089661,552.479320796507,638.814734796267,0.975542477351468,0.0379971206703277,0.885758995442397,1.05703002133785,0.910961829987257,1.03545671366303,0.925552243558706,1.02309780972067,0.266,107,2020-06-13,128,2020-07-04,"Netherlands",517,107,134,2020-06-13,2020-07-10
2020-08-09,579.095294587682,33.3917718648801,502.418638064988,661.168784442416,524.726212718559,633.774173428174,536.398601158371,621.383437005233,0.953012393217611,0.0371196293225363,0.866363165169587,1.03585675814252,0.8889227805564,1.01156478017321,0.904741960077358,0.999841646017669,0.09975,107,2020-06-13,128,2020-07-04,"Netherlands",484,107,134,2020-06-13,2020-07-10
2020-08-10,562.593127070788,32.7104163670632,488.580656482093,641.455531082183,508.240071007413,616.61979833416,520.273228119565,603.89153590776,0.935576052338199,0.0360582182151695,0.853221105871388,1.01900411442499,0.874446490769409,0.992840447407773,0.88876023861446,0.981253794810522,0.0325,107,2020-06-13,128,2020-07-04,"Netherlands",577,107,134,2020-06-13,2020-07-10
2020-08-11,546.548360625288,31.9433944276381,474.671082448725,622.198053949108,493.50929781354,599.869411890958,504.891871490945,587.735007845995,0.923094901437655,0.0350220706843075,0.841965354338616,1.00592120379165,0.866203589562619,0.980446266149032,0.87829044782597,0.967708195544658,0.01575,107,2020-06-13,128,2020-07-04,"Netherlands",787,107,134,2020-06-13,2020-07-10
2020-08-12,531.590287170082,31.1251025961557,461.844651075296,606.824925927014,480.452824023643,583.612825684411,491.593692150621,571.424211351281,0.915320337952906,0.0342080525870551,0.835023926457509,0.998411088109434,0.859781141273091,0.971249715374089,0.872035975663886,0.958535333041944,0.00925,107,2020-06-13,128,2020-07-04,"Netherlands",620,107,134,2020-06-13,2020-07-10
2020-08-13,518.192202309246,30.3133852196787,450.795616521283,592.037686430355,469.223700175621,569.328446283297,480.190454394061,556.564306449737,0.91194726994283,0.0337345819293655,0.830700903403198,0.994857890509056,0.857007412316755,0.966016158431428,0.870144361079124,0.955120707869885,0.0075,107,2020-06-13,128,2020-07-04,"Netherlands",651,107,134,2020-06-13,2020-07-10
2020-08-14,506.712576357555,29.5703637666461,439.570663280476,580.592587213973,459.099906829598,556.117061179127,469.808795837911,544.338697322421,0.912658814161127,0.0336097165449327,0.833291083922339,0.993690856690034,0.858998740338296,0.968337888817869,0.870801612285938,0.955416402002492,0.0075,107,2020-06-13,128,2020-07-04,"Netherlands",576,107,134,2020-06-13,2020-07-10
2020-08-15,497.436132798116,28.9488473672158,431.86536214734,568.977216924904,451.742290553999,545.431948189242,461.080622484762,534.759754984331,0.917160316720375,0.0337544503589904,0.838727025993084,1.00151676345604,0.863527566561283,0.973768841836799,0.875938256540306,0.959640145130802,0.01125,107,2020-06-13,128,2020-07-04,"Netherlands",627,107,134,2020-06-13,2020-07-10
2020-08-16,490.609714153573,28.487344762276,426.666664204476,561.670491550342,445.715316058255,537.912475492949,454.862066771692,527.521677385217,0.925200354921203,0.0340644777391577,0.845328607585955,1.01065316542956,0.871800405507321,0.983305605284141,0.883427781939226,0.968015869032792,0.02,107,2020-06-13,128,2020-07-04,"Netherlands",656,107,134,2020-06-13,2020-07-10
2020-08-17,486.470250684433,28.2128942213995,423.403074099091,555.741674591329,441.690742865218,533.590508638027,451.714609997861,523.094611006865,0.93657653731578,0.0344652062703901,0.856881842409113,1.02157786707249,0.881969313232312,0.996038542130755,0.894483884382845,0.980789372897806,0.03975,107,2020-06-13,128,2020-07-04,"Netherlands",499,107,134,2020-06-13,2020-07-10
2020-08-18,485.263936117135,28.1463219088809,422.581332142694,554.218770582878,441.09078406773,533.060488029943,449.878248070374,521.814379703406,0.951125286984388,0.0349262533557113,0.869446353057399,1.03696532629633,0.894378124570542,1.01080994275075,0.907975556787724,0.995882227177486,0.085,107,2020-06-13,128,2020-07-04,"Netherlands",487,107,134,2020-06-13,2020-07-10
2020-08-19,487.257008740939,28.3034857849303,423.706797687601,559.297058003113,442.923960915425,535.043301153102,451.841106930324,523.711275503754,0.968697104529765,0.035437205412536,0.883351139585203,1.05589690397168,0.912394031133306,1.02827612942803,0.924081453015008,1.01422324388372,0.18075,107,2020-06-13,128,2020-07-04,"Netherlands",493,107,134,2020-06-13,2020-07-10
2020-08-20,492.73937656257,28.6908102287033,428.623032663765,564.461626566127,447.700626794762,541.324397096092,457.017807485597,529.912390261744,0.989121214424831,0.0359750114053666,0.904147382433634,1.07686600068858,0.931938647862066,1.04901070600899,0.944444477697821,1.03441193578322,0.368,107,2020-06-13,128,2020-07-04,"Netherlands",553,107,134,2020-06-13,2020-07-10
2020-08-21,502.022623322445,29.3002105942148,436.461652637365,574.107060754854,456.279523419076,550.928103518556,465.952908158724,540.179824513609,1.0121651773759,0.036496728667622,0.927106424853626,1.10328156486442,0.953372921209919,1.07306722995544,0.966761144679566,1.05861357610895,0.633,107,2020-06-13,128,2020-07-04,"Netherlands",531,107,134,2020-06-13,2020-07-10
2020-08-22,515.433636420317,30.1111727590594,448.917243572627,589.141232911825,468.493335425084,566.819148635862,478.132639981014,555.247656167503,1.0374957422409,0.0369683199994975,0.952185763677123,1.12890246518867,0.978236337219047,1.09910430476556,0.991420754990867,1.08536401776218,0.84875,107,2020-06-13,128,2020-07-04,"Netherlands",533,107,134,2020-06-13,2020-07-10
2020-08-23,533.30436437341,31.1036797922934,466.638790066622,610.70211624657,484.869560155973,586.584795693181,494.88207859838,574.781479379994,1.06464727322764,0.0374081033415964,0.980676664522577,1.1573321055238,1.0044595356288,1.12846926900857,1.01838731054911,1.11252647010983,0.96225,107,2020-06-13,128,2020-07-04,"Netherlands",507,107,134,2020-06-13,2020-07-10
2020-08-24,555.957435636356,32.2779264615029,487.918233036435,636.682875939502,506.474915996409,611.965396835487,514.864246266942,599.213239329384,1.09300404448804,0.0379052332210341,1.00842097724929,1.18776661580618,1.03226811476808,1.15739089536896,1.04646073253896,1.14156983999205,0.99325,107,2020-06-13,128,2020-07-04,"Netherlands",455,107,134,2020-06-13,2020-07-10
2020-08-25,583.687071729313,33.6705136700166,514.564160084196,667.086422687963,532.212290281911,642.363472813194,540.920227960283,629.001994950436,1.12180261600661,0.0385816705804726,1.03490844056609,1.21979918703123,1.06043528813621,1.18695689945341,1.07453875355923,1.17126950825601,0.99825,107,2020-06-13,128,2020-07-04,"Netherlands",573,107,134,2020-06-13,2020-07-10
2020-08-26,616.735358690929,35.3549923817134,542.045288514141,704.35581810115,562.227091047997,678.582143413613,572.663957825416,664.054764883745,1.15015970052344,0.0395032752904509,1.06072917496167,1.24985582500711,1.08904778903037,1.2170557572023,1.10199325709941,1.20062103443207,1,107,2020-06-13,128,2020-07-04,"Netherlands",416,107,134,2020-06-13,2020-07-10
2020-08-27,655.265685123113,37.4186639393456,576.33140156289,748.222403938297,596.422749575433,719.659040249855,608.426977525542,704.716750767782,1.17712823275882,0.0405972577339473,1.08795183847969,1.2796397070647,1.11306789787586,1.24555210294329,1.12619085071898,1.22866055425917,1,107,2020-06-13,128,2020-07-04,"Netherlands",572,107,134,2020-06-13,2020-07-10
2020-08-28,699.337733922106,39.9194710627627,613.316443821903,801.841318496641,637.585888137949,766.691784665463,649.49454504917,751.32412531426,1.2017789634492,0.041650117603956,1.11178162266977,1.30632964770076,1.1356611149155,1.27336191208144,1.15070705083882,1.2556015980227,1,107,2020-06-13,128,2020-07-04,"Netherlands",508,107,134,2020-06-13,2020-07-10
2020-08-29,748.890946231316,42.8440573504897,656.669089029209,859.448066976541,682.62168743104,820.457346618069,695.705768708688,803.196872464898,1.22329740901762,0.0424068654859135,1.12991839105677,1.32750088002034,1.15780677902759,1.29656918544048,1.17142045261628,1.27772294210913,1,107,2020-06-13,128,2020-07-04,"Netherlands",501,107,134,2020-06-13,2020-07-10
2020-08-30,803.744431371066,46.0973475135047,704.598231243254,921.57430491746,731.915470592113,881.493392633129,746.67165437436,863.105046366164,1.24107882984281,0.0427158382538794,1.14605678284794,1.34746717061822,1.17538279168955,1.31463462741669,1.1884895461972,1.29727471134039,1,107,2020-06-13,128,2020-07-04,"Netherlands",503,107,134,2020-06-13,2020-07-10
2020-08-31,863.61939133041,49.5420922034178,758.123886305016,989.333445524729,786.523968099928,948.532275583995,801.936478675557,926.79840298523,1.25480062100402,0.0426320721233005,1.1573183228716,1.3597863929227,1.18652513686091,1.32740482149709,1.20192641432664,1.30999698158207,1,107,2020-06-13,128,2020-07-04,"Netherlands",506,107,134,2020-06-13,2020-07-10
2020-09-01,928.184702039136,53.0779666625335,816.20602880075,1060.15920994553,844.590035040403,1018.42816285871,861.400770187592,996.195912817673,1.26445474939354,0.0424097009785709,1.1677663691821,1.36629279747966,1.19565278734827,1.33563105555199,1.2119990297399,1.31797787615551,1,107,2020-06-13,128,2020-07-04,"Netherlands",526,107,134,2020-06-13,2020-07-10
2020-09-02,997.118682575348,56.7201970459528,874.554921936561,1137.26154660335,906.53117592196,1095.78514189457,926.480023683563,1068.35616683712,1.27033241840553,0.0423630420271099,1.16990476113387,1.37430717035557,1.19990174529368,1.33990685312367,1.2162617121016,1.32262667171496,1,107,2020-06-13,128,2020-07-04,"Netherlands",467,107,134,2020-06-13,2020-07-10
2020-09-03,1070.17350690507,60.6221708929725,938.805292078558,1217.52526434657,971.714485587838,1174.17723068071,994.944024558156,1147.36400215058,1.2729653917922,0.0426624783985955,1.16972029593062,1.37860874153989,1.20117946522337,1.34229629784889,1.2185210723634,1.32628980011111,1,107,2020-06-13,128,2020-07-04,"Netherlands",720,107,134,2020-06-13,2020-07-10
2020-09-04,1147.2266224843,65.0035421951213,1005.51520674744,1308.77866220919,1043.26220010835,1255.09272526924,1063.97136748108,1229.88738087465,1.27303831690455,0.0432121270134281,1.16913031262429,1.3768944552512,1.20220562405924,1.3444355893885,1.21908328647019,1.3268401329316,1,107,2020-06-13,128,2020-07-04,"Netherlands",599,107,134,2020-06-13,2020-07-10
2020-09-05,1228.30714820366,70.0082214909657,1073.55805129659,1403.76280955681,1115.44714275477,1343.15309851718,1139.29733869481,1317.37326249337,1.27129046023933,0.0437130599236717,1.16376964646167,1.37296715613783,1.19940376115687,1.34284814842193,1.21595131888909,1.32665686746823,1,107,2020-06-13,128,2020-07-04,"Netherlands",743,107,134,2020-06-13,2020-07-10
2020-09-06,1313.59237580509,75.5883439078784,1147.25454097518,1500.64716743516,1190.72794756764,1438.38838261938,1218.41929611645,1409.84407897446,1.26842337061368,0.0438575363384885,1.16336007230924,1.37380972466239,1.19690695852617,1.33857792735375,1.21269928044045,1.32208890163628,1,107,2020-06-13,128,2020-07-04,"Netherlands",649,107,134,2020-06-13,2020-07-10
2020-09-07,1403.37627605356,81.5087582407356,1224.08751803955,1601.62823606668,1273.4093077371,1538.61469876692,1300.4570683581,1509.24128590162,1.2650257515249,0.0435162631410824,1.15920832957848,1.36971799230541,1.19178818465938,1.33301763301883,1.21001854452766,1.31933169348905,1,107,2020-06-13,128,2020-07-04,"Netherlands",920,107,134,2020-06-13,2020-07-10
2020-09-08,1498.01564181439,87.4792795798264,1305.98723817056,1715.29342365749,1358.92625801279,1642.44180363615,1389.10741003993,1611.56212006844,1.26152150438584,0.042828052568141,1.16184251438212,1.36302534066186,1.19061745532326,1.33045090828879,1.20745547249353,1.3141734786265,1,107,2020-06-13,128,2020-07-04,"Netherlands",795,107,134,2020-06-13,2020-07-10
2020-09-09,1597.8603894085,93.3405297200495,1393.17518445597,1826.53957223936,1451.05987866604,1753.29280716766,1481.43440261821,1719.07754107943,1.2581434270416,0.0421615658991386,1.16120105472075,1.35984255534991,1.18878795694605,1.32596226525183,1.20343707103255,1.31131756973297,1,107,2020-06-13,128,2020-07-04,"Netherlands",969,107,134,2020-06-13,2020-07-10
2020-09-10,1703.17479172218,99.2096498009312,1483.90042034461,1948.88063508993,1547.56410052678,1870.45261882929,1579.96028851103,1831.81472606666,1.25493340158071,0.0419455486570161,1.15967005988878,1.35480819124772,1.18590097002128,1.32327851759474,1.20070097078333,1.30798987447937,1,107,2020-06-13,128,2020-07-04,"Netherlands",1140,107,134,2020-06-13,2020-07-10
2020-09-11,1814.05817184737,105.502580831119,1584.92245620308,2082.76977916857,1646.53518061879,1990.84836120847,1682.81892779551,1950.97761849766,1.25176875029402,0.0424211623802666,1.15705276037452,1.35660870879545,1.18292395314447,1.32042679227376,1.19821065253767,1.30450882758969,1,107,2020-06-13,128,2020-07-04,"Netherlands",837,107,134,2020-06-13,2020-07-10
2020-09-12,1930.37739540534,112.773302525841,1688.14646963898,2226.11608692296,1755.33595311602,2123.19353323036,1790.27156801315,2073.20527916454,1.24841232075579,0.0434730038513177,1.1485801121357,1.36079293838386,1.17896327265538,1.32063094224708,1.19484449212273,1.30366457379104,1,107,2020-06-13,128,2020-07-04,"Netherlands",1272,107,134,2020-06-13,2020-07-10
2020-09-13,2051.72795562858,121.392064500685,1788.55519062082,2364.2465064484,1862.3373107591,2257.17648125796,1900.53380222355,2205.74811576229,1.24458024419303,0.0446893046641699,1.13984760279513,1.35829720142206,1.17368303837707,1.31950474381321,1.1912072642181,1.30109384009911,1,107,2020-06-13,128,2020-07-04,"Netherlands",1222,107,134,2020-06-13,2020-07-10
2020-09-14,2177.44280514022,131.234483667277,1898.68876664564,2522.23292102783,1970.26716629003,2399.01975024629,2015.24609868553,2347.61666944772,1.24001703560624,0.0456188720828376,1.13506980532523,1.35602581829397,1.16704221882494,1.31863369223077,1.18547642582789,1.2982292908774,1,107,2020-06-13,128,2020-07-04,"Netherlands",1088,107,134,2020-06-13,2020-07-10
